公司名称,食品名称,食品ID
皇氏集团股份有限公司,摩拉菲尔·纯养水牛高钙奶,921203
皇氏集团股份有限公司,摩拉菲尔醇养·酸牛奶（红枣枸杞味）,921223
皇氏集团股份有限公司,木瓜牛奶,921213
皇氏集团股份有限公司,皇氏乳业木瓜牛奶,931433
皇氏集团股份有限公司,水牛纯牛奶,669927
皇氏集团股份有限公司,高钙奶,664471
皇氏集团股份有限公司,上思牧场纯牛奶,924099
皇氏集团股份有限公司,皇氏摩力神采新摩力调制乳,921221
皇氏集团股份有限公司,摩拉菲尔饱养代餐酸奶,921219
皇氏集团股份有限公司,巴马天醇酸牛奶,921207
皇氏集团股份有限公司,皇氏摩力奶,921205
皇氏集团股份有限公司,皇氏乳业水牛纯牛奶,755345
皇氏集团股份有限公司,西山牧场原味水牛奶,755341
皇氏集团股份有限公司,大红枣酸乳饮料,570773
皇氏集团股份有限公司,花生牛奶复合蛋白饮料,570659
皇氏集团股份有限公司,纯水牛奶,679933
皇氏集团股份有限公司,AD牛奶,664373
皇氏集团股份有限公司,铁锌牛奶,664375
皇氏集团股份有限公司,纯牛奶,505187
皇氏集团股份有限公司,双歧酸奶,188341
皇氏集团股份有限公司,低脂酸牛奶,7669
皇氏集团股份有限公司,AD奶,21791
山东得利斯食品股份有限公司,俄式风味牛筋香肠,3638679
山东得利斯食品股份有限公司,酱猪蹄,266341
山东得利斯食品股份有限公司,食用猪油,3103765
山东得利斯食品股份有限公司,加钙王火腿肠,446809
山东得利斯食品股份有限公司,圆火腿,266399
山东得利斯食品股份有限公司,风干肠,3458917
山东得利斯食品股份有限公司,果木烤火腿,2208343
山东得利斯食品股份有限公司,台湾风味热狗肠,2959369
山东得利斯食品股份有限公司,蒜味烤肠,3411331
山东得利斯食品股份有限公司,食用猪油（得利斯）,3396893
山东得利斯食品股份有限公司,骨尔鲜固态调味料,3384893
山东得利斯食品股份有限公司,孜然辣风味香肠,3361357
山东得利斯食品股份有限公司,吉祥鸡肉丸（速冻生制品）,3323529
山东得利斯食品股份有限公司,鱼丸（速冻生制品）,3323511
山东得利斯食品股份有限公司,午餐方肉（熏煮香肠）,3323305
山东得利斯食品股份有限公司,鲜嫩鸡肉肠,827139
山东得利斯食品股份有限公司,午餐方肉,1042909
山东得利斯食品股份有限公司,玉米香脆肠,683151
山东得利斯食品股份有限公司,广式腊肠,2427813
山东得利斯食品股份有限公司,鸡脯丸（速冻调理肉制品）,3270207
山东得利斯食品股份有限公司,美味猪油,3270105
山东得利斯食品股份有限公司,吉祥猪肉风味丸（速冻肉制品）（生制品）,3249575
山东得利斯食品股份有限公司,德式烤肠,3229787
山东得利斯食品股份有限公司,精装方火腿,3130863
山东得利斯食品股份有限公司,无淀粉火腿,763811
山东得利斯食品股份有限公司,玉米速溶粉植物固体饮料,3084875
山东得利斯食品股份有限公司,香鸡蛋,262199
山东得利斯食品股份有限公司,甜不辣（速冻生制品）,3075049
山东得利斯食品股份有限公司,油炸四喜丸子,3075025
山东得利斯食品股份有限公司,得利斯海鲜风味肠,3067831
山东得利斯食品股份有限公司,松花蛋肠,362625
山东得利斯食品股份有限公司,青花椒风味香肠,2983393
山东得利斯食品股份有限公司,奥尔良鸡全腿,2980061
山东得利斯食品股份有限公司,圆火腿,2969131
山东得利斯食品股份有限公司,菠菜鸡肉圆（速冻生制品）,2963611
山东得利斯食品股份有限公司,椒麻小酥肉,2834567
山东得利斯食品股份有限公司,豆沙包,262707
山东得利斯食品股份有限公司,鲜鸡蛋,2808261
山东得利斯食品股份有限公司,香鸡蛋,2667123
山东得利斯食品股份有限公司,鲜嫩鸡肉肠,2530357
山东得利斯食品股份有限公司,果木烤火腿,2530353
山东得利斯食品股份有限公司,加钙王火腿肠,2509161
山东得利斯食品股份有限公司,鸡脯丸,2432179
山东得利斯食品股份有限公司,锅包肉,2432177
山东得利斯食品股份有限公司,鲜美猪肉圆,1197859
山东得利斯食品股份有限公司,广式腊肠,2381449
山东得利斯食品股份有限公司,鸡肉肠,446807
山东得利斯食品股份有限公司,新疆鸡柳,2309753
山东得利斯食品股份有限公司,原切牛腩块,2258477
山东得利斯食品股份有限公司,鸡脯丸,1859293
山东得利斯食品股份有限公司,锅包肉,1859291
山东得利斯食品股份有限公司,尚脆盐酥鸡（原味）,1859339
山东得利斯食品股份有限公司,骨汤鸡精（固态调味料）,1783949
山东得利斯食品股份有限公司,美味猪油,1783835
山东得利斯食品股份有限公司,骨尔鲜（固态调味料）,1783561
山东得利斯食品股份有限公司,豆沙包,1782445
山东得利斯食品股份有限公司,奶黄包,1782423
山东得利斯食品股份有限公司,深海鱼肉风味火腿肠,934077
山东得利斯食品股份有限公司,酱猪耳,1739167
山东得利斯食品股份有限公司,深海鱼肉风味火腿肠,1716099
山东得利斯食品股份有限公司,加钙王火腿肠,1716047
山东得利斯食品股份有限公司,豆沙粽子,112717
山东得利斯食品股份有限公司,蜜枣粽子,1690669
山东得利斯食品股份有限公司,八宝粽子,1690659
山东得利斯食品股份有限公司,十里飘香烧鸡,1626965
山东得利斯食品股份有限公司,得利斯烤肠（香辣味）,1612949
山东得利斯食品股份有限公司,猪肉,1610205
山东得利斯食品股份有限公司,培根火腿,495151
山东得利斯食品股份有限公司,法式黑椒牛排（速冻生制品）,1502361
山东得利斯食品股份有限公司,菲力牛排（速冻生制品）,1502355
山东得利斯食品股份有限公司,藤椒味琵琶腿,1455655
山东得利斯食品股份有限公司,猪肉片,1400743
山东得利斯食品股份有限公司,香鸡蛋（卤蛋）,1192213
山东得利斯食品股份有限公司,猪肝,1166349
山东得利斯食品股份有限公司,米线高汤（半固态调味料）,1119199
山东得利斯食品股份有限公司,骨尔鲜（固态调味料）,853015
山东得利斯食品股份有限公司,酱凤爪,1107707
山东得利斯食品股份有限公司,培根II火腿,1042943
山东得利斯食品股份有限公司,奥尔良烤翅中,868335
山东得利斯食品股份有限公司,猪骨白汤（半固态调味料）,853027
山东得利斯食品股份有限公司,五香火腿,827137
山东得利斯食品股份有限公司,松仁小肚,772711
山东得利斯食品股份有限公司,鲜蒜肠,772709
山东得利斯食品股份有限公司,原味美极香脊,763781
山东得利斯食品股份有限公司,经典圆火腿,763707
山东得利斯食品股份有限公司,龙凤香鲜肠,702383
山东得利斯食品股份有限公司,美极香脊孜香味,683147
山东得利斯食品股份有限公司,美极香脊原味,683145
山东得利斯食品股份有限公司,五香鹌鹑蛋,666571
山东得利斯食品股份有限公司,精制培根,655811
山东得利斯食品股份有限公司,精肉烤肠原味,638809
山东得利斯食品股份有限公司,巴西烤肉原味,638747
山东得利斯食品股份有限公司,美极香脊（原味）,638741
山东得利斯食品股份有限公司,海鲜风味火腿肠,446811
山东得利斯食品股份有限公司,红枣粽子,112719
山东得利斯食品股份有限公司,蒜油（食用调味油）,267617
山东得利斯食品股份有限公司,齐鲁传统香肠,266401
山东得利斯食品股份有限公司,香菇鸡肉圆,262743
山东得利斯食品股份有限公司,方火腿,147203
山东得利斯食品股份有限公司,发酵黑蒜（果蔬汁饮料）,107309
烟台双塔食品股份有限公司,双塔生粉（玉米淀粉）,3651017
烟台双塔食品股份有限公司,豌豆淀粉,921721
烟台双塔食品股份有限公司,龙口粉丝,7347
烟台双塔食品股份有限公司,红薯粉条,727487
烟台双塔食品股份有限公司,田趣龙口粉丝（粉丝粉条）,3516821
烟台双塔食品股份有限公司,传统粉丝,3453449
烟台双塔食品股份有限公司,田趣龙口粉丝,3429691
烟台双塔食品股份有限公司,火锅炖粉粉条,3385315
烟台双塔食品股份有限公司,红薯圈粉（粉条）,3378977
烟台双塔食品股份有限公司,有机龙口粉丝,3340975
烟台双塔食品股份有限公司,红薯粉条（红薯圈粉）,3366139
烟台双塔食品股份有限公司,苏鲜生龙口粉丝,3366129
烟台双塔食品股份有限公司,红薯淀粉,612479
烟台双塔食品股份有限公司,双塔生粉（玉米淀粉）,2999503
烟台双塔食品股份有限公司,红薯宽粉,7311
烟台双塔食品股份有限公司,龙口粉丝,2983575
烟台双塔食品股份有限公司,红薯粉条,2963477
烟台双塔食品股份有限公司,特级水晶红苹果,2906765
烟台双塔食品股份有限公司,清美粉丝,2796223
烟台双塔食品股份有限公司,龙口粉丝,2694285
烟台双塔食品股份有限公司,粉丝,2500615
烟台双塔食品股份有限公司,龙口粉丝,2478203
烟台双塔食品股份有限公司,红薯粉条,2491477
烟台双塔食品股份有限公司,永辉优选田趣豌豆淀粉,2265045
烟台双塔食品股份有限公司,B级—东方蜜甜瓜,2246151
烟台双塔食品股份有限公司,橘子,2201519
烟台双塔食品股份有限公司,龙口粉丝（原豆系列）,1873085
烟台双塔食品股份有限公司,红薯圈粉,618829
烟台双塔食品股份有限公司,龙口粉丝,1714717
烟台双塔食品股份有限公司,红薯粉条,1714713
烟台双塔食品股份有限公司,红薯粉条（淀粉制品）,1561389
烟台双塔食品股份有限公司,龙口粉丝（淀粉制品）,1560089
烟台双塔食品股份有限公司,黑木耳,976611
烟台双塔食品股份有限公司,香菇,682771
烟台双塔食品股份有限公司,龙口粉丝,991967
烟台双塔食品股份有限公司,银耳,976607
烟台双塔食品股份有限公司,皮蛋,950231
烟台双塔食品股份有限公司,绿豆淀粉,783193
烟台双塔食品股份有限公司,双塔龙口粉丝,624393
烟台双塔食品股份有限公司,火锅炖粉（红薯粉类）,582913
烟台双塔食品股份有限公司,绿豆粉丝,116145
广东佳隆食品股份有限公司,鸡精调味料,294751
广东佳隆食品股份有限公司,鸡粉调味料,43623
广东佳隆食品股份有限公司,狮球牌吉士粉（复合调味粉）,2040851
广东佳隆食品股份有限公司,鸡汁调味料,1592979
广东佳隆食品股份有限公司,鸡精调味料,1328631
广东佳隆食品股份有限公司,青芥辣酱,515035
广东佳隆食品股份有限公司,鸡汁调味料,195979
广东佳隆食品股份有限公司,狮球牌吉士粉（复合调味粉）,206047
广东佳隆食品股份有限公司,家丰玉米粳,52021
重庆市涪陵榨菜集团股份有限公司,鲜榨菜片,3484303
重庆市涪陵榨菜集团股份有限公司,乌江轻盐脆口榨菜芯（酱腌菜）,3546381
重庆市涪陵榨菜集团股份有限公司,脆口榨菜芯,3009975
重庆市涪陵榨菜集团股份有限公司,榨菜碎粒,3533977
重庆市涪陵榨菜集团股份有限公司,轻盐脆口榨菜芯,3512653
重庆市涪陵榨菜集团股份有限公司,轻盐微辣榨菜丝,3512651
重庆市涪陵榨菜集团股份有限公司,轻盐鲜脆榨菜丝,3512633
重庆市涪陵榨菜集团股份有限公司,微辣榨菜丝,3484305
重庆市涪陵榨菜集团股份有限公司,鲜脆榨菜丝,3098731
重庆市涪陵榨菜集团股份有限公司,鲜爽榨菜芯,3410559
重庆市涪陵榨菜集团股份有限公司,原味榨菜片,3410553
重庆市涪陵榨菜集团股份有限公司,鲜榨菜片（酸辣）,875883
重庆市涪陵榨菜集团股份有限公司,古坛榨菜丝,3263693
重庆市涪陵榨菜集团股份有限公司,脆口萝卜,667773
重庆市涪陵榨菜集团股份有限公司,麻辣萝卜,2945995
重庆市涪陵榨菜集团股份有限公司,乌江榨菜脆口榨菜芯,2930107
重庆市涪陵榨菜集团股份有限公司,涪陵榨菜（全形榨菜）,2693665
重庆市涪陵榨菜集团股份有限公司,脆口榨菜,449595
重庆市涪陵榨菜集团股份有限公司,微辣榨菜丝,2501273
重庆市涪陵榨菜集团股份有限公司,古坛榨菜,97089
重庆市涪陵榨菜集团股份有限公司,鲜脆菜丝(涪陵榨菜),2367657
重庆市涪陵榨菜集团股份有限公司,鲜爽菜芯(涪陵榨菜),2367655
重庆市涪陵榨菜集团股份有限公司,红油榨菜(涪陵榨菜),2367651
重庆市涪陵榨菜集团股份有限公司,芥蓝,2273427
重庆市涪陵榨菜集团股份有限公司,涪陵榨菜（鲜脆菜丝）（清爽）,1853049
重庆市涪陵榨菜集团股份有限公司,涪陵榨菜（鲜榨菜片）（酸辣）,1853047
重庆市涪陵榨菜集团股份有限公司,涪陵榨菜（微辣榨菜）（微辣）,1853045
重庆市涪陵榨菜集团股份有限公司,微辣榨菜,531435
重庆市涪陵榨菜集团股份有限公司,清淡榨菜（清香）,1712961
重庆市涪陵榨菜集团股份有限公司,乌江涪陵榨菜（鲜脆菜丝）,1639135
重庆市涪陵榨菜集团股份有限公司,鲜香萝卜,1621077
重庆市涪陵榨菜集团股份有限公司,红油榨菜(麻辣),1562739
重庆市涪陵榨菜集团股份有限公司,鲜榨菜片(酸辣),1109617
重庆市涪陵榨菜集团股份有限公司,古坛榨菜(酱香),1109603
重庆市涪陵榨菜集团股份有限公司,榨菜碎米,1109563
重庆市涪陵榨菜集团股份有限公司,红油榨菜（麻辣）,875887
