青岛食品股份有限公司,花生酱（颗粒型）,96265,上海新欧尚超市有限公司金科路店,上海,青岛市李沧区四流中支路2号,2016-01-30,340g/瓶,合格
青岛食品股份有限公司,钙奶饼干（老年硒锌）,35015,中国水电十一局三门峡千禧商贸有限公司,河南,青岛市李沧区四流中支路2号,/,725克/袋,合格
江西阳光乳业股份有限公司,初乳酸牛奶（原味）,636127,章贡区鲜阳食品店,/,江西省南昌市岱山东路1号,2023-09-05,460g/盒,合格
江西阳光乳业股份有限公司,初乳酸牛奶（原味）,636127,江西永辉超市有限公司上饶市广信区新城吾悦广场店,江西,江西省南昌市岱山东路1号,2023-06-26,460g/盒,合格
江西阳光乳业股份有限公司,初乳酸牛奶（原味）,636127,江西财富广场有限公司中山路分公司,江西,江西省南昌市岱山东路1号,2023-06-15,460g/盒,合格
江西阳光乳业股份有限公司,初乳酸牛奶（原味）,636127,江西财富广场有限公司中山路分公司,江西,江西省南昌市岱山东路1号,2023-05-29,460g/盒,合格
江西阳光乳业股份有限公司,初乳酸牛奶（原味）,636127,江西家润福百货有限责任公司,/,江西省南昌市岱山东路1号,2023-01-24,460g/盒,合格
江西阳光乳业股份有限公司,初乳酸牛奶（原味）,636127,江西阳光乳业股份有限公司,江西省,江西省南昌市岱山东路1号,2023-02-12,460g/盒,合格
江西阳光乳业股份有限公司,初乳酸牛奶（原味）,636127,江西阳光乳业股份有限公司,江西省,江西省南昌市岱山东路1号,2023-02-10,460g/盒,合格
江西阳光乳业股份有限公司,初乳酸牛奶（原味）,636127,新建区望城新区大顺发超市,江西,江西省南昌市岱山东路1号,2022-09-18,460g/盒,合格
江西阳光乳业股份有限公司,初乳酸牛奶（原味）,636127,南昌市东湖区鸿后旺中旺超市,江西,江西省南昌市岱山东路1号,2021-02-21,460g/盒,合格
江西阳光乳业股份有限公司,初乳酸牛奶（原味）,636127,江西长申商贸有限公司,江西,江西省南昌市岱山东路1号,2021-02-08,460g/盒,合格
江西阳光乳业股份有限公司,初乳酸牛奶（原味）,636127,新建区旺中旺鸿征超市,江西,江西省南昌市岱山东路1号,2020-11-12,460g/盒,合格
江西阳光乳业股份有限公司,初乳酸牛奶（原味）,636127,江西省家家乐实业有限公司,江西省,江西省南昌市岱山东路1号,2020-01-21,460ml/盒,合格
江西阳光乳业股份有限公司,初乳酸牛奶（原味）,636127,新建区万家发生活超市店,江西,江西省南昌市岱山东路1号,2019-05-26,460ml/盒,合格
江西阳光乳业股份有限公司,初乳酸牛奶（原味）,636127,青山湖区鸿坊旺中旺超市,江西,江西省南昌市岱山东路1号,2018-09-26,460ml/盒,合格
江西阳光乳业股份有限公司,初乳酸牛奶（原味）,636127,南昌百货大楼股份有限公司大众购物中心,江西省,江西省南昌市岱山东路1号,2018-06-25,460ml/盒,合格
江西阳光乳业股份有限公司,初乳酸牛奶（原味）,636127,沃尔玛（江西）商业零售有限公司南昌新建分店,江西,江西省南昌市岱山东路1号,2017-12-09,460ml/盒,合格
江西阳光乳业股份有限公司,初乳酸牛奶（原味）,636127,江西阳光乳业股份有限公司,江西省,江西省南昌市岱山东路1号,2017-08-21,460mL/盒,合格
江西阳光乳业股份有限公司,初乳酸牛奶（原味）,636127,江西阳光乳业股份有限公司,江西省,江西省南昌市岱山东路1号,2017-08-20,460mL/盒,合格
江西阳光乳业股份有限公司,特品纯牛奶,22447,章贡区鲜阳食品店,/,江西省南昌市岱山东路1号,2023-09-06,250ml/盒,合格
江西阳光乳业股份有限公司,特品纯牛奶,22447,旺中旺百货有限公司振兴店,江西,江西省南昌市岱山东路1号,2022-05-12,250ml/盒,合格
江西阳光乳业股份有限公司,特品纯牛奶,22447,信州区和胜食品经营部,江西,江西省南昌市岱山东路1号,2022-01-25,250mL/盒,合格
江西阳光乳业股份有限公司,特品纯牛奶,22447,江西阳光乳业股份有限公司,江西省,江西省南昌市岱山东路1号,2022-10-05,250ml/盒,合格
江西阳光乳业股份有限公司,特品纯牛奶,22447,安徽华好阳光乳业有限公司,安徽,江西省南昌市岱山东路1号,2022-11-07,250ml/盒,合格
江西阳光乳业股份有限公司,特品纯牛奶,22447,江西阳光乳业股份有限公司,江西省,江西省南昌市岱山东路1号,2021-03-21,250ml/盒,合格
江西阳光乳业股份有限公司,特品纯牛奶,22447,江西阳光乳业股份有限公司,江西省,江西省南昌市岱山东路1号,2021-03-20,250ml/盒,合格
江西阳光乳业股份有限公司,特品纯牛奶,22447,江西阳光乳业股份有限公司,江西省,江西省南昌市岱山东路1号,2020-06-22,250ml/盒,合格
江西阳光乳业股份有限公司,特品纯牛奶,22447,江西阳光乳业股份有限公司,江西省,江西省南昌市岱山东路1号,2020-06-20,250ml/盒,合格
江西阳光乳业股份有限公司,特品纯牛奶,22447,沃尔玛（江西）百货有限公司,江西省,江西省南昌市岱山东路1号,2019-07-13,250ml/盒,合格
江西阳光乳业股份有限公司,特品纯牛奶,22447,江西阳光乳业股份有限公司,江西省,江西省南昌市岱山东路1号,2019-06-15,250ml/盒,合格
江西阳光乳业股份有限公司,特品纯牛奶,22447,江西阳光乳业股份有限公司,江西省,江西省南昌市岱山东路1号,2018-09-28,250ml/盒,合格
江西阳光乳业股份有限公司,特品纯牛奶,22447,沃尔玛（江西）商业零售有限公司南昌新建分店,江西,江西省南昌市岱山东路1号,2017-12-08,250ml/盒,合格
江西阳光乳业股份有限公司,特品纯牛奶,22447,江西阳光乳业股份有限公司,江西省,江西省南昌市岱山东路1号,2017-10-17,250mL/盒,合格
江西阳光乳业股份有限公司,特品纯牛奶,22447,江西阳光乳业股份有限公司,江西省,江西省南昌市岱山东路1号,2017-05-02,250mL/盒,合格
江西阳光乳业股份有限公司,特品纯牛奶,22447,江西阳光乳业股份有限公司,江西省,江西省南昌市岱山东路1号,2017-02-20,250mL/盒,合格
江西阳光乳业股份有限公司,特品纯牛奶,22447,江西阳光乳业股份有限公司,江西省,江西省南昌市岱山东路1号,2017-02-17,250mL/盒,合格
江西阳光乳业股份有限公司,特品纯牛奶,22447,江西阳光乳业股份有限公司,江西省,江西省南昌市岱山东路1号,2015-10-05,250mL/盒,合格
江西阳光乳业股份有限公司,特品纯牛奶,22447,江西阳光乳业股份有限公司,江西省,江西省南昌市岱山东路1号,2015-05-04,250mL/盒,合格
江西阳光乳业股份有限公司,特品纯牛奶,22447,江西阳光乳业股份有限公司,江西省,江西省南昌市岱山东路1号,2015-05-07,250mL/盒,合格
江西阳光乳业股份有限公司,特品纯牛奶,22447,江西阳光乳业股份有限公司,江西省,江西省南昌市岱山东路1号,2015-04-20,250mL/盒,合格
江西阳光乳业股份有限公司,特品纯牛奶,22447,江西阳光乳业股份有限公司,江西省,江西省南昌市岱山东路1号,2015-04-23,250mL/盒,合格
江西阳光乳业股份有限公司,特品纯牛奶,22447,江西阳光乳业股份有限公司,江西省,江西省南昌市岱山东路1号,2015-04-27,250mL/盒,合格
江西阳光乳业股份有限公司,香蕉牛奶,17183,章贡区鲜阳食品店,/,江西省南昌市岱山东路1号,2023-09-12,250毫升/盒,合格
江西阳光乳业股份有限公司,香蕉牛奶,17183,章贡区橙绿乳品店,/,江西省南昌市岱山东路1号,2023-06-13,250毫升/盒,合格
江西阳光乳业股份有限公司,香蕉牛奶,17183,上饶市嘉岁贸易有限公司,江西,江西省南昌市岱山东路1号,2023-03-27,250毫升/盒,合格
江西阳光乳业股份有限公司,香蕉牛奶,17183,赣州经济技术开发区石榴副食商店,江西,江西省南昌市岱山东路1号,2022-10-07,250毫升/盒,合格
江西阳光乳业股份有限公司,香蕉牛奶,17183,江西阳光乳业股份有限公司,江西省,江西省南昌市岱山东路1号,2022-10-07,250毫升/盒,合格
江西阳光乳业股份有限公司,香蕉牛奶,17183,安徽华好阳光乳业有限公司,安徽,江西省南昌市岱山东路1号,2022-09-14,250毫升/盒,合格
江西阳光乳业股份有限公司,香蕉牛奶,17183,南昌市天虹商场有限公司江大路百货商场,江西省,江西省南昌市岱山东路1号,2021-01-21,250毫升/盒,合格
江西阳光乳业股份有限公司,香蕉牛奶,17183,南昌市东湖区鸿后旺中旺超市,江西,江西省南昌市岱山东路1号,2021-01-17,250毫升/盒,合格
江西阳光乳业股份有限公司,香蕉牛奶,17183,江西阳光乳业股份有限公司,江西省,江西省南昌市岱山东路1号,2020-09-23,250毫升/盒,合格
江西阳光乳业股份有限公司,香蕉牛奶,17183,江西阳光乳业股份有限公司,江西省,江西省南昌市岱山东路1号,2020-09-26,250毫升/盒,合格
江西阳光乳业股份有限公司,香蕉牛奶,17183,南昌市天虹商场有限公司中山路百货商场,江西省,江西省南昌市岱山东路1号,2020-06-04,250毫升/盒,合格
江西阳光乳业股份有限公司,香蕉牛奶,17183,旺中旺百货有限公司永溪店,江西,江西省南昌市岱山东路1号,2019-08-04,250毫升/盒,合格
江西阳光乳业股份有限公司,香蕉牛奶,17183,新建区万家发生活超市店,江西,江西省南昌市岱山东路1号,2019-02-27,250毫升/盒,合格
江西阳光乳业股份有限公司,香蕉牛奶,17183,江西财富广场有限公司中山路分公司,江西,江西省南昌市岱山东路1号,2018-05-15,250毫升/盒,合格
江西阳光乳业股份有限公司,香蕉牛奶,17183,江西阳光乳业股份有限公司,江西省,江西省南昌市岱山东路1号,2015-10-06,250mL/盒,合格
江西阳光乳业股份有限公司,香蕉牛奶,17183,江西阳光乳业股份有限公司,江西省,江西省南昌市岱山东路1号,2015-10-07,250mL/盒,合格
江西阳光乳业股份有限公司,香蕉牛奶,17183,江西阳光乳业股份有限公司,江西省,江西省南昌市岱山东路1号,2015-10-08,250mL/盒,合格
江西阳光乳业股份有限公司,香蕉牛奶,17183,江西阳光乳业股份有限公司,江西省,江西省南昌市岱山东路1号,2015-10-09,250mL/盒,合格
江西阳光乳业股份有限公司,香蕉牛奶,17183,江西阳光乳业股份有限公司,江西省,江西省南昌市岱山东路1号,2015-10-10,250mL/盒,合格
江西阳光乳业股份有限公司,香蕉牛奶,17183,江西阳光乳业股份有限公司,江西省,江西省南昌市岱山东路1号,2015-10-20,250mL/盒,合格
江西阳光乳业股份有限公司,香蕉牛奶,17183,江西阳光乳业股份有限公司,江西省,江西省南昌市岱山东路1号,2015-10-21,250mL/盒,合格
江西阳光乳业股份有限公司,香蕉牛奶,17183,江西阳光乳业股份有限公司,江西省,江西省南昌市岱山东路1号,2015-10-16,250mL/盒,合格
江西阳光乳业股份有限公司,香蕉牛奶,17183,江西阳光乳业股份有限公司,江西省,江西省南昌市岱山东路1号,2015-10-12,250mL/盒,合格
江西阳光乳业股份有限公司,香蕉牛奶,17183,江西阳光乳业股份有限公司,江西省,江西省南昌市岱山东路1号,2015-10-11,250mL/盒,合格
江西阳光乳业股份有限公司,香蕉牛奶,17183,江西阳光乳业股份有限公司,江西省,江西省南昌市岱山东路1号,2015-10-14,250mL/盒,合格
江西阳光乳业股份有限公司,香蕉牛奶,17183,江西阳光乳业股份有限公司,江西省,江西省南昌市岱山东路1号,2015-10-18,250mL/盒,合格
江西阳光乳业股份有限公司,香蕉牛奶,17183,江西阳光乳业股份有限公司,江西省,江西省南昌市岱山东路1号,2015-10-01,250mL/盒,合格
江西阳光乳业股份有限公司,香蕉牛奶,17183,江西阳光乳业股份有限公司,江西省,江西省南昌市岱山东路1号,2015-10-02,250mL/盒,合格
江西阳光乳业股份有限公司,香蕉牛奶,17183,江西阳光乳业股份有限公司,江西省,江西省南昌市岱山东路1号,2015-10-03,250mL/盒,合格
江西阳光乳业股份有限公司,香蕉牛奶,17183,江西阳光乳业股份有限公司,江西省,江西省南昌市岱山东路1号,2015-10-05,250mL/盒,合格
江西阳光乳业股份有限公司,香蕉牛奶,17183,江西阳光乳业股份有限公司,江西省,江西省南昌市岱山东路1号,2015-10-04,250mL/盒,合格
江西阳光乳业股份有限公司,香蕉牛奶,17183,江西阳光乳业股份有限公司,江西省,江西省南昌市岱山东路1号,2015-08-20,250mL/盒,合格
江西阳光乳业股份有限公司,香蕉牛奶,17183,江西阳光乳业股份有限公司,江西省,江西省南昌市岱山东路1号,2015-08-19,250mL/盒,合格
江西阳光乳业股份有限公司,香蕉牛奶,17183,江西阳光乳业股份有限公司,江西省,江西省南昌市岱山东路1号,2015-08-18,250mL/盒,合格
江西阳光乳业股份有限公司,香蕉牛奶,17183,江西阳光乳业股份有限公司,江西省,江西省南昌市岱山东路1号,2015-08-17,250mL/盒,合格
江西阳光乳业股份有限公司,香蕉牛奶,17183,江西阳光乳业股份有限公司,江西省,江西省南昌市岱山东路1号,2015-04-24,250mL/盒,合格
江西阳光乳业股份有限公司,香蕉牛奶,17183,南昌悦家商业有限公司,江西省,江西省南昌市岱山东路1号,2015-09-01,250ml/盒,合格
江西阳光乳业股份有限公司,牧场特供特品纯牛奶,22523,章贡区天天鲜奶店,/,江西省南昌市岱山东路1号,2023-06-06,250ml/盒,合格
江西阳光乳业股份有限公司,牧场特供特品纯牛奶,22523,章贡区天天鲜奶店,/,江西省南昌市岱山东路1号,2023-06-11,250ml/盒,合格
江西阳光乳业股份有限公司,牧场特供特品纯牛奶,22523,南昌县呱呱牛奶店,江西,江西省南昌市岱山东路1号,2022-04-01,250ml/盒,合格
江西阳光乳业股份有限公司,牧场特供特品纯牛奶,22523,江西阳光乳业股份有限公司,江西省,江西省南昌市岱山东路1号,2015-10-06,250mL/盒,合格
